Generator,name,carrier,bus,p_nom_min,p_nom,p_nom_extendable,efficiency,marginal_cost,capital_cost,build_year,lifetime,source,p_nom_max,p_max_pu,min_up_time,min_down_time,up_time_before,down_time_before,weight,control,type,p_min_pu,p_set,q_set,sign,committable,start_up_cost,shut_down_cost,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt,country,bidding_zone,in_synchronous_network,p_set_before_scaling
6592 onwind,,onwind,6592,0.88,0.6336,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,4237.60903072805,1.0,0.0,0.0,1.0,0.0,1037.34820692624,PQ,wind-onshore,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,0.0
6593 onwind,,onwind,6593,0.69,0.4968,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,3935.05044021931,1.0,0.0,0.0,1.0,0.0,998.583594893691,PQ,wind-onshore,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,0.0
6595 onwind,,onwind,6595,0.4,0.288,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,3673.43359779185,1.0,0.0,0.0,1.0,0.0,920.018039746002,PQ,wind-onshore,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,0.0
6600 onwind,,onwind,6600,0.08,0.0576,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,4853.81825754281,1.0,0.0,0.0,1.0,0.0,1420.22987832161,PQ,wind-onshore,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,0.0
6601 onwind,,onwind,6601,0.43,0.3096,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,1300.96011192902,1.0,0.0,0.0,1.0,0.0,377.616532489185,PQ,wind-onshore,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,0.0
6610 onwind,,onwind,6610,51.0,36.72,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,1539.0328545041,1.0,0.0,0.0,1.0,0.0,505.124970010181,PQ,wind-onshore,0.0,2.88191458582806,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,36.72
6613 onwind,,onwind,6613,5.65,4.068,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,2250.49052145264,1.0,0.0,0.0,1.0,0.0,779.541416542191,PQ,wind-onshore,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,0.0
6614 onwind,,onwind,6614,2.79,2.0088,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,875.111921847654,1.0,0.0,0.0,1.0,0.0,286.777093245635,PQ,wind-onshore,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,0.0
6630 onwind,,onwind,6630,256.61,184.7592,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,47397.3275617499,1.0,0.0,0.0,1.0,0.0,11058.6743809253,PQ,wind-onshore,0.0,14.5005510170459,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,184.7592
6631 onwind,,onwind,6631,244.0,175.68,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,32349.7617074809,1.0,0.0,0.0,1.0,0.0,7257.81172215639,PQ,wind-onshore,0.0,13.7879835086676,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,175.68
6632 onwind,,onwind,6632,39.0,28.08,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,7719.69871018993,1.0,0.0,0.0,1.0,0.0,1748.15171993683,PQ,wind-onshore,0.0,2.20381703622146,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,28.08
6634 onwind,,onwind,6634,724.83,398.6565,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,7378.45849237684,1.0,0.0,0.0,1.0,0.0,1856.44379252939,PQ,wind-onshore,0.0,18.1727912985362,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,398.6565
6635 onwind,,onwind,6635,187.9,135.288,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,7811.48907621098,1.0,0.0,0.0,1.0,0.0,1847.06904488525,PQ,wind-onshore,0.0,10.6178774642567,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,135.288
6636 onwind,,onwind,6636,45.0,32.4,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,4174.74629216982,1.0,0.0,0.0,1.0,0.0,997.657888773499,PQ,wind-onshore,0.0,2.54286581102476,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,32.4
6637 onwind,,onwind,6637,46.7,33.624,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,5884.16517295107,1.0,0.0,0.0,1.0,0.0,1466.44082653902,PQ,wind-onshore,0.0,2.63892963055236,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,33.624
6638 onwind,,onwind,6638,5.5,3.96,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,10095.1558886732,1.0,0.0,0.0,1.0,0.0,2624.2232815433,PQ,wind-onshore,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,0.0
6640 onwind,,onwind,6640,24.72,17.7984,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,2812.9301599765,1.0,0.0,0.0,1.0,0.0,758.012061633419,PQ,wind-onshore,0.0,1.3968809521896,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,17.7984
6642 onwind,,onwind,6642,184.4,132.768,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,7606.1931861768,1.0,0.0,0.0,1.0,0.0,2221.00049263319,PQ,wind-onshore,0.0,10.4200990122881,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,132.768
6643 onwind,,onwind,6643,0.01,0.0072,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,4016.81923291209,1.0,0.0,0.0,1.0,0.0,994.365965879776,PQ,wind-onshore,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,0.0
6644 onwind,,onwind,6644,37.2,26.784,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,7783.0694683889,1.0,0.0,0.0,1.0,0.0,1933.04357353196,PQ,wind-onshore,0.0,2.10210240378047,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,26.784
6795 onwind,,onwind,6795,822.98,452.639,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,57224.2030086361,1.0,0.0,0.0,1.0,0.0,11653.7599941108,PQ,wind-onshore,0.0,20.6335882660339,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,452.639
6802 onwind,,onwind,6802,338.8,186.34,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,8966.54841817371,1.0,0.0,0.0,1.0,0.0,1957.87680637075,PQ,wind-onshore,0.0,8.4943251409904,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,186.34
6803 onwind,,onwind,6803,714.48,392.964,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,22720.4796127469,1.0,0.0,0.0,1.0,0.0,5838.16985391993,PQ,wind-onshore,0.0,17.9132981898903,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,392.964
6805 onwind,,onwind,6805,246.95,135.8225,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,3036.42126916952,1.0,0.0,0.0,1.0,0.0,676.84049774442,PQ,wind-onshore,0.0,6.19148050049463,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,135.8225
6806 onwind,,onwind,6806,40.8,22.44,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,5302.65358773573,1.0,0.0,0.0,1.0,0.0,1302.93035378459,PQ,wind-onshore,0.0,1.02292935582175,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,22.44
6807 onwind,,onwind,6807,194.0,106.7,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,3340.00991579425,1.0,0.0,0.0,1.0,0.0,841.670481791517,PQ,wind-onshore,0.0,4.86392879974067,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,106.7
6808 onwind,,onwind,6808,38.34,21.087,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,4179.86925243995,1.0,0.0,0.0,1.0,0.0,1367.91084400848,PQ,wind-onshore,0.0,0.961252732897202,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,21.087
6815 onwind,,onwind,6815,57.32,31.526,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,38932.149821156,1.0,0.0,0.0,1.0,0.0,9075.99797056149,PQ,wind-onshore,0.0,1.43711545773781,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,31.526
6844 onwind,,onwind,6844,1013.97,557.6835,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,71701.2417481965,1.0,0.0,0.0,1.0,0.0,15945.8183722043,PQ,wind-onshore,0.0,25.4220509539848,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,557.6835
6847 onwind,,onwind,6847,824.3,453.365,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,22474.7856975259,1.0,0.0,0.0,1.0,0.0,5109.67684807607,PQ,wind-onshore,0.0,20.6666830393105,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,453.365
6849 onwind,,onwind,6849,223.7,123.035,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,11375.4995276722,1.0,0.0,0.0,1.0,0.0,2492.88565580093,PQ,wind-onshore,0.0,5.60856119846385,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,123.035
6854 onwind,,onwind,6854,219.5,120.725,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,18184.4542355206,1.0,0.0,0.0,1.0,0.0,4149.22690309481,PQ,wind-onshore,0.0,5.50325964712926,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,120.725
6907 onwind,,onwind,6907,128.2,116.662,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,35935.9733592928,1.0,0.0,0.0,1.0,0.0,7318.17330851706,PQ,wind-onshore,0.0,4.73454995030959,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_1,1.0,116.662
6929 onwind,,onwind,6929,785.12,431.816,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,78668.5740793494,1.0,0.0,0.0,1.0,0.0,18600.5503874781,PQ,wind-onshore,0.0,19.6843699961463,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,431.816
6931 onwind,,onwind,6931,1204.84,1096.4044,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,79680.2184590882,1.0,0.0,0.0,1.0,0.0,17125.2417987339,PQ,wind-onshore,0.0,44.4959061008659,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_1,1.0,1096.4044
7062 onwind,,onwind,7062,114.4,104.104,1,1.0,0.015,96349.1370282402,0.0,Inf,profile_onwind,60452.5523065694,1.0,0.0,0.0,1.0,0.0,8353.01064019838,PQ,wind-onshore,0.0,4.22490260776456,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_1,1.0,104.104
5624 solar,,solar,5624,128.728222499179,136.45191584913,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,4659.5998909599,1.0,0.0,0.0,1.0,0.0,538.079600577959,PQ,solar,0.0,5.15547474509447,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,DK,DK_2,1.0,136.45191584913
5642 solar,,solar,5642,112.424477947337,119.169946624177,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,3839.93649655946,1.0,0.0,0.0,1.0,0.0,441.009212654659,PQ,solar,0.0,4.50252124619852,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,DK,DK_2,1.0,119.169946624177
5662 solar,,solar,5662,30.8475573949793,32.698410838678,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,339.190921287037,1.0,0.0,0.0,1.0,0.0,39.3970478814825,PQ,solar,0.0,1.23542297104803,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,DK,DK_2,1.0,32.698410838678
6330 solar,,solar,6330,33.8595862214229,35.8911613947083,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,559.389420644939,1.0,0.0,0.0,1.0,0.0,64.3509796768186,PQ,solar,0.0,1.35605260645161,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,DK,DK_2,1.0,35.8911613947083
6334 solar,,solar,6334,16.4169960199409,17.4020157811373,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,313.182100731531,1.0,0.0,0.0,1.0,0.0,35.6928316752091,PQ,solar,0.0,0.657489140515874,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,DK,DK_2,1.0,17.4020157811373
6571 solar,,solar,6571,1.56651577173037,0.0313303154346073,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,135.036426277893,1.0,0.0,0.0,1.0,0.0,13.4381747342508,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6545 solar,,solar,6545,25.376957510916,0.507539150218319,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,2187.5385578115,1.0,0.0,0.0,1.0,0.0,223.092811010209,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6572 solar,,solar,6572,5.00809374192739,0.100161874838548,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,431.706525768038,1.0,0.0,0.0,1.0,0.0,46.1527678046263,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6546 solar,,solar,6546,18.3564838249481,0.367129676498961,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1582.36132663437,1.0,0.0,0.0,1.0,0.0,172.301660316312,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6547 solar,,solar,6547,21.890508933132,0.437810178662639,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1887.00053269762,1.0,0.0,0.0,1.0,0.0,193.161099803755,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6548 solar,,solar,6548,9.57461587602352,0.19149231752047,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,825.348799044414,1.0,0.0,0.0,1.0,0.0,81.3253926298836,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6549 solar,,solar,6549,7.33641845349146,0.146728369069829,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,632.412228154183,1.0,0.0,0.0,1.0,0.0,62.9020309439416,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6550 solar,,solar,6550,8.81190809952296,0.176238161990459,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,759.602041627968,1.0,0.0,0.0,1.0,0.0,82.0463558516805,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6551 solar,,solar,6551,12.0510069725637,0.241020139451275,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1038.81808532795,1.0,0.0,0.0,1.0,0.0,104.584602101013,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6552 solar,,solar,6552,7.23901882938658,0.144780376587732,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,624.016208530707,1.0,0.0,0.0,1.0,0.0,68.3857616931472,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6553 solar,,solar,6553,6.29458546228138,0.125891709245628,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,542.604384243352,1.0,0.0,0.0,1.0,0.0,56.7861595603567,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6554 solar,,solar,6554,6.0194596361765,0.12038919272353,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,518.888052110342,1.0,0.0,0.0,1.0,0.0,56.1303773289542,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6555 solar,,solar,6555,4.76368576460255,0.0952737152920511,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,410.638126453234,1.0,0.0,0.0,1.0,0.0,45.8856568091706,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6556 solar,,solar,6556,6.44942106617416,0.128988421323483,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,555.951486767041,1.0,0.0,0.0,1.0,0.0,61.1542406613533,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6567 solar,,solar,6567,18.5870198820962,0.371740397641923,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1602.23394192958,1.0,0.0,0.0,1.0,0.0,168.18515763955,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6569 solar,,solar,6569,16.1403249064749,0.322806498129498,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1391.32451371807,1.0,0.0,0.0,1.0,0.0,146.227328631254,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6573 solar,,solar,6573,10.4412336207554,0.208824672415109,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,900.052779246503,1.0,0.0,0.0,1.0,0.0,93.5196649344006,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6617 solar,,solar,6617,3.20465291918825,0.064093058383765,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,276.246741640009,1.0,0.0,0.0,1.0,0.0,30.0367831800109,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6618 solar,,solar,6618,7.45369965568364,0.149073993113673,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,642.522074923306,1.0,0.0,0.0,1.0,0.0,69.7551494131776,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6619 solar,,solar,6619,15.2494850893235,0.304989701786471,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1314.53254809279,1.0,0.0,0.0,1.0,0.0,136.850898879891,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6621 solar,,solar,6621,17.2430171517081,0.344860343034161,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1486.37853281431,1.0,0.0,0.0,1.0,0.0,161.981490796833,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6778 solar,,solar,6778,12.0526215212566,0.241052430425131,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1038.95726227686,1.0,0.0,0.0,1.0,0.0,103.398216185177,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6779 solar,,solar,6779,18.7427798864926,0.374855597729851,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1615.66072940934,1.0,0.0,0.0,1.0,0.0,82.828676056014,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6780 solar,,solar,6780,13.2086096113647,0.264172192227295,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1138.60547733159,1.0,0.0,0.0,1.0,0.0,108.462550393508,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6781 solar,,solar,6781,35.115184399232,0.702303687984639,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,3026.99091508264,1.0,0.0,0.0,1.0,0.0,299.173403040348,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6782 solar,,solar,6782,1.9897647082485,0.0397952941649701,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,171.52123214116,1.0,0.0,0.0,1.0,0.0,16.1924249246856,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6784 solar,,solar,6784,1.62521400787777,0.0325042801575554,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,140.096317905671,1.0,0.0,0.0,1.0,0.0,13.8181286882769,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6785 solar,,solar,6785,1.69734097065426,0.0339468194130851,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,146.313789486475,1.0,0.0,0.0,1.0,0.0,14.2377205809221,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6787 solar,,solar,6787,8.5578568281088,0.171157136562176,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,737.702373330835,1.0,0.0,0.0,1.0,0.0,2.39099308298852,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6788 solar,,solar,6788,10.3593217262856,0.207186434525712,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,892.991829271744,1.0,0.0,0.0,1.0,0.0,17.8803450694907,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6789 solar,,solar,6789,7.85864996033427,0.157172999206685,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,677.429506400847,1.0,0.0,0.0,1.0,0.0,65.1505021852037,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6790 solar,,solar,6790,13.2319700743476,0.264639401486951,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1140.61919049958,1.0,0.0,0.0,1.0,0.0,37.8101966663471,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6810 solar,,solar,6810,14.6992881155791,0.293985762311582,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1267.10459720705,1.0,0.0,0.0,1.0,0.0,130.285335530816,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6811 solar,,solar,6811,12.1053226385004,0.242106452770008,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1043.50019166314,1.0,0.0,0.0,1.0,0.0,109.45930363955,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6911 solar,,solar,6911,10.6979623836114,0.213959247672227,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,922.18325203486,1.0,0.0,0.0,1.0,0.0,71.6775499822627,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
6356 solar,,solar,6356,1.83223331761239,1.83223331761239,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1212.98024002389,1.0,0.0,0.0,1.0,0.0,117.541838515844,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,NO,NO_2,1.0,0.0
6362 solar,,solar,6362,1.72690732569389,1.72690732569389,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1143.25203143278,1.0,0.0,0.0,1.0,0.0,109.212573185495,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,NO,NO_2,1.0,0.0
6365 solar,,solar,6365,0.899376047459574,0.899376047459574,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,595.407453533731,1.0,0.0,0.0,1.0,0.0,63.1260617973705,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,NO,NO_2,1.0,0.0
6372 solar,,solar,6372,0.896954496085819,0.896954496085819,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,593.804331301244,1.0,0.0,0.0,1.0,0.0,63.8482402402843,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,NO,NO_2,1.0,0.0
6626 solar,,solar,6626,2.47692664178343,2.47692664178343,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1639.78192274508,1.0,0.0,0.0,1.0,0.0,172.651375310757,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,NO,NO_1,1.0,0.0
6629 solar,,solar,6629,0.522215836515403,0.522215836515403,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,345.718792815193,1.0,0.0,0.0,1.0,0.0,37.5483202986582,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,NO,NO_1,1.0,0.0
6647 solar,,solar,6647,6.16321035551737,6.16321035551737,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,4080.18580630063,1.0,0.0,0.0,1.0,0.0,321.691039672277,PQ,solar,0.0,3.18788046092103,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,NO,NO_3,1.0,6.16321035551737
6655 solar,,solar,6655,7.56097879698362,7.56097879698362,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,5005.54039041929,1.0,0.0,0.0,1.0,0.0,417.683665432712,PQ,solar,0.0,3.72856275643677,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,NO,NO_5,1.0,7.56097879698362
6660 solar,,solar,6660,13.0058429485696,13.0058429485696,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,8610.16462795619,1.0,0.0,0.0,1.0,0.0,704.60735418176,PQ,solar,0.0,6.41360106094311,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,NO,NO_5,1.0,13.0058429485696
